PostID,Username,PostDate,PostContent,PostTitle,PostURL,URL_Source
https://bitcointalk.org/index.php?topic=5445364.0#1,tisnaislam111,"March 18, 2023, 08:50:25 AM","My First Bitcoin Success Story.

When the price of Bitcoin drops a lot. Then I buy bitcoins with some of my savings. And tell my friends to buy some bitcoins too.  A few of my friends bought some bitcoins with me.

The Bitcoin market has been bearish for a long time.
Many then Many people are commenting on Bitcoin. I have some friends who used to criticize this bitcoin a lot. They were saying that the price of Bitcoin would never go up. Gradually the price will fall further. But I did not give up hope. I was so patient that the price of Bitcoin would go up I knew. And researched Bitcoin.

Now with me who was buying bitcoins. They are very happy. Their dreams have come true.

And those who criticized a lot. They are regretting it now.
Then I told them. It is not right to comment on something without researching it.  I have been doing a lot of research on Bitcoin. Then investing and asking others to do it.  Now they are showing a lot of interest in Bitcoin.

Take a lesson from here. That If someone wants to invest. Then do your own research. Never make bad comments about other people  And patience is the biggest thing. He who is patient will definitely get success.

I shared an incident that happened to me. If any such incident happens to you, please let us know.",Bitcoin is the first success story,https://bitcointalk.org/index.php?topic=5445364.msg61933614#msg61933614,https://bitcointalk.org/index.php?topic=5445364.0
https://bitcointalk.org/index.php?topic=5445364.0#,,,,,https://bitcointalk.org/index.php?topic=1680232813.msg1680232813#msg1680232813,https://bitcointalk.org/index.php?topic=5445364.0
https://bitcointalk.org/index.php?topic=5445364.0#2,Jawhead999,"March 18, 2023, 09:04:10 AM","Quote from: tisnaislam111 on March 18, 2023, 08:50:25 AM
When the price of Bitcoin drops a lot. Then I buy bitcoins with some of my savings. And tell my friends to buy some bitcoins too.  A few of my friends bought some bitcoins with me.
Alright just make it simple, just post your Bitcoin address and sign a message to prove your ownership, otherwise you're lying and not telling the truth. The recent dump was at March 10, 2023 and November 10, 2022 - Early January, 2023, so must be bought Bitcoin at those date where Bitcoin was declining.

There's no any rumor or news about the upcoming Bitcoin adoption, I think everyone also surprised to see Bitcoin price suddenly increase since it's unpredictable.",Re: Bitcoin is the first success story,https://bitcointalk.org/index.php?topic=5445364.msg61933673#msg61933673,https://bitcointalk.org/index.php?topic=5445364.0
https://bitcointalk.org/index.php?topic=5445364.0#3,SquirrelJulietGarden,"March 18, 2023, 09:17:34 AM","Quote from: tisnaislam111 on March 18, 2023, 08:50:25 AM
I did not give up hope. I was so patient that the price of Bitcoin would go up I knew. And researched Bitcoin.
It is your money and it is your decision after your research. I congratulate you for your early or first success with your Bitcoin investment. However, let me send you a reminder. Getting profit in cryptocurrency market is easy, sometimes more easily than you think BUT protecting your profit and your capital in this market is MORE DIFFICULT.

Perhaps you have yet known about it and have yet experienced about it but time will help you understand.

Quote
I shared an incident that happened to me. If any such incident happens to you, please let us know.
The only thing I never believe in anyone who only share about their success in this market but never told about their failures, loses make me less believe in their stories. If you are newbies, your story can be true but if you are in this market a few years and never had any loses, that story is untrue.",Re: Bitcoin is the first success story,https://bitcointalk.org/index.php?topic=5445364.msg61933743#msg61933743,https://bitcointalk.org/index.php?topic=5445364.0
https://bitcointalk.org/index.php?topic=5445364.0#4,Lorence.xD,"March 18, 2023, 09:29:19 AM","Quote from: Jawhead999 on March 18, 2023, 09:04:10 AM
Quote from: tisnaislam111 on March 18, 2023, 08:50:25 AM
When the price of Bitcoin drops a lot. Then I buy bitcoins with some of my savings. And tell my friends to buy some bitcoins too.  A few of my friends bought some bitcoins with me.
Alright just make it simple, just post your Bitcoin address and sign a message to prove your ownership, otherwise you're lying and not telling the truth. The recent dump was at March 10, 2023 and November 10, 2022 - Early January, 2023, so must be bought Bitcoin at those date where Bitcoin was declining.

There's no any rumor or news about the upcoming Bitcoin adoption, I think everyone also surprised to see Bitcoin price suddenly increase since it's unpredictable.

I know right, there's no guarantee that the bitcoin will increase and will come back in the market since its volatile. If the OP really bought a lot with the dump mentioned then congratulations but it sounds to be true. However, if you only lie just to open a thread then it's not a good idea. Statistics doesn't like but if the OP have proof then good for you. Buying bitcoin in bullish market is a dumb idea so if you bought a lot in the past months before bullish we'd would like to see it.",Re: Bitcoin is the first success story,https://bitcointalk.org/index.php?topic=5445364.msg61933784#msg61933784,https://bitcointalk.org/index.php?topic=5445364.0
https://bitcointalk.org/index.php?topic=5445364.0#5,Cantsay,"March 18, 2023, 09:39:23 AM","I would say your friends that invested with you got lucky.  When it comes to investing or anything that has to with something using their money to participate I try as much as possible to avoid involving others because you never can tell what will be the end result and if it turns out to be a scam you'll be the one that they till blame everything on.

But in your case they just happened to make some profit because the price shot up but what if they price went the opposite direction instead what would you have done?
Op,  next time just tell them about bitcoin what it is, and how it works but never try to force them to invest in it let them make that decision by themselves.

Btw, congratulations Op.",Re: Bitcoin is the first success story,https://bitcointalk.org/index.php?topic=5445364.msg61933818#msg61933818,https://bitcointalk.org/index.php?topic=5445364.0
https://bitcointalk.org/index.php?topic=5445364.0#6,aylabadia05,"March 18, 2023, 09:46:57 AM","Quote from: tisnaislam111 on March 18, 2023, 08:50:25 AM
My First Bitcoin Success Story.
If that's a fact, then you must be very happy with the Bitcoin you have right now and I'd like to extend a happy congratulations and hopefully more savings for the future.
Many success stories like this have been shared on the forum and I personally feel that it is either true or just a story without any truth.

I didn't find any balance in the address you listed in your profile. Am I wrong in seeing it.


https://ninjastic.space/address/

Or maybe it's true as @Jawhead999 said, to simplify your story just post the Bitcoin address and sign the message.",Re: Bitcoin is the first success story,https://bitcointalk.org/index.php?topic=5445364.msg61933850#msg61933850,https://bitcointalk.org/index.php?topic=5445364.0
https://bitcointalk.org/index.php?topic=5445364.0#7,Fiatless,"March 18, 2023, 10:00:39 AM","Quote from: Lorence.xD on March 18, 2023, 09:29:19 AM
Quote from: Jawhead999 on March 18, 2023, 09:04:10 AM
Quote from: tisnaislam111 on March 18, 2023, 08:50:25 AM
When the price of Bitcoin drops a lot. Then I buy bitcoins with some of my savings. And tell my friends to buy some bitcoins too.  A few of my friends bought some bitcoins with me.
Alright just make it simple, just post your Bitcoin address and sign a message to prove your ownership, otherwise you're lying and not telling the truth. The recent dump was at March 10, 2023 and November 10, 2022 - Early January, 2023, so must be bought Bitcoin at those date where Bitcoin was declining.

There's no any rumor or news about the upcoming Bitcoin adoption, I think everyone also surprised to see Bitcoin price suddenly increase since it's unpredictable.

I know right, there's no guarantee that the bitcoin will increase and will come back in the market since its volatile. If the OP really bought a lot with the dump mentioned then congratulations but it sounds to be true. However, if you only lie just to open a thread then it's not a good idea. Statistics doesn't like but if the OP have proof then good for you. Buying bitcoin in bullish market is a dumb idea so if you bought a lot in the past months before bullish we'd would like to see it.
OP just informed us that he has made some profit from the coins he purchased when the price was low and he is celebrating his success story. Yes, there was no news about the current mini-bull run but there are countless materials that predict the rise in the price of Bitcoin. Although many of these predictions are not precise but they always remind us to be patient and brave because hodling will always bring good news.

The current fall of some regional banks in the US and Switzerland ( Silicon Valley Bank and  Credit Suisse) might be the direct or indirect reason for the rise in the price of bitcoin. Maybe people are beginning to understand that banks cannot be trusted. The legendary American actress Sharon Stone recently revealed that she has lost half of her fortune in Silicon Valley Bank. That's why some people might be buying Bitcoin so that they can own and control their money.",Re: Bitcoin is the first success story,https://bitcointalk.org/index.php?topic=5445364.msg61933915#msg61933915,https://bitcointalk.org/index.php?topic=5445364.0
https://bitcointalk.org/index.php?topic=5445364.0#8,Don Pedro Dinero,"March 18, 2023, 10:06:37 AM","Quote from: Jawhead999 on March 18, 2023, 09:04:10 AM
Alright just make it simple, just post your Bitcoin address and sign a message to prove your ownership, otherwise you're lying and not telling the truth. The recent dump was at March 10, 2023 and November 10, 2022 - Early January, 2023, so must be bought Bitcoin at those date where Bitcoin was declining.

There's no any rumor or news about the upcoming Bitcoin adoption, I think everyone also surprised to see Bitcoin price suddenly increase since it's unpredictable.

I am fed up with this kind of stories, which are a blatant attempt at merit fishing. When they are accompanied by evidence, like photos or screenshots, I can believe them, but not the kind of story the OP tells, unless it is accompanied by a signed message to back it up, as you say. In a Spanish forum that I visit, not signing a message to prove what he says could lead to a massive report and a ban, although in this one, which is so tough for certain things, this doesn't happen. This is with some exception, as the OP could claim that he has the bitcoins on Coinbase or some similar site and cannot sign a message.",Re: Bitcoin is the first success story,https://bitcointalk.org/index.php?topic=5445364.msg61933949#msg61933949,https://bitcointalk.org/index.php?topic=5445364.0
https://bitcointalk.org/index.php?topic=5445364.0#9,Darker45,"March 18, 2023, 10:20:18 AM","However, there are people whose risk tolerance is so low that Bitcoin might not really be for them. There are those who criticize Bitcoin as an investment. For me, the real reason isn't what they're telling the public like Bitcoin doesn't have intrinsic value, it is not properly regulated, it lacks consumer protection, it's too volatile, and so on and so forth.

The truth may be that Bitcoin simply isn't for them. They simply can't take that investment in Bitcoin could mean that their portfolio could lose 80% of its value. They cannot bear that possibility.",Re: Bitcoin is the first success story,https://bitcointalk.org/index.php?topic=5445364.msg61934017#msg61934017,https://bitcointalk.org/index.php?topic=5445364.0
